ID,X_01,X_02,X_03,X_04,X_05,X_06,X_07,X_08,X_09,X_10,X_11,X_12,X_13,X_14,X_15,X_16,X_17,X_18,X_19,X_20,X_21,X_22,X_23,X_24,X_25,X_26,X_27,X_28,X_29,X_30,X_31,X_32,X_33,X_34,X_35,X_36,X_37,X_38,X_39,X_40,X_41,X_42,X_43,X_44,X_45,X_46,X_47,X_48,X_49,X_50,X_51,X_52,target
TRAIN_18542,0.015,0.25034636,0.5492134,0.49394086,0.40110233,0.6637486,0.6468779,0.49791756,0.5690741,0.3450674,17.991,0.5027517,0.58128244,0.37721404,0.5262287,0.4425378,0.34512395,0.36342093,47.476,0.57694495,0.5491412,0.6929639,0.55638856,0.45593646,0.3995206,0.5619102,0.49703366,0.22102077,0.54232436,0.55611765,0.43586254,0.5263008,0.62866414,0.47295552,0.4233553,0.6093561,23.017,0.39200872,0.49279764,41.122,0.7739279,0.224,0.26440024,0.44132644,0.6637609,0.7415497,0.39654914,0.3459372,0.5392801,0.59799564,0.33693653,0.5537723,19
TRAIN_18543,0.024,0.25020298,0.4807482,0.5085316,0.3758966,0.64924365,0.65643454,0.47749305,0.5691529,0.39346862,18.664,0.5401145,0.56823957,0.37227583,0.5758331,0.45825672,0.3934876,0.3782044,45.466,0.5866224,0.56182265,0.7086987,0.6476579,0.5057212,0.3746604,0.5539593,0.4872249,0.24234654,0.5277742,0.5498765,0.501495,0.52737385,0.6452803,0.4845815,0.43748003,0.6091543,22.02,0.38014895,0.51828855,41.092,0.7796076,0.246,0.26254404,0.467671,0.6492219,0.74432534,0.39642772,0.46753827,0.52222466,0.5874509,0.31698537,0.5845563,9
TRAIN_18544,0.02,0.2431482,0.5597032,0.53405124,0.37182933,0.57281905,0.6608599,0.49295685,0.577638,0.502437,17.931,0.54990494,0.54247266,0.36720186,0.6111989,0.45573568,0.5024355,0.37373233,47.5,0.60119694,0.5799139,0.71405363,0.5691686,0.43025216,0.37066603,0.5537375,0.47775406,0.25859898,0.5431797,0.5522314,0.49284345,0.4644282,0.638343,0.58613497,0.46143648,0.6095351,21.993,0.36989546,0.5209816,42.328,0.7783224,0.263,0.25673613,0.42534974,0.5728082,0.617482,0.373474,0.4552092,0.5218087,0.5778978,0.31319517,0.6051205,17
TRAIN_18545,0.018,0.23745961,0.6123133,0.58682233,0.26050958,0.6347251,0.67936456,0.61764437,0.6526664,0.57386136,17.426,0.46391612,0.43263647,0.33713618,0.5335865,0.3441341,0.57387865,0.24004602,65.126,0.6795963,0.52757627,0.77017456,0.6217644,0.47356233,0.26562223,0.59671694,0.42283592,0.36253235,0.71932524,0.59394544,0.5610007,0.5133365,0.68202925,0.49845982,0.42538092,0.59930897,21.637,0.2784464,0.57657826,40.997,0.7823905,0.369,0.232729,0.42686874,0.63475716,0.7539172,0.27660596,0.55489343,0.53043765,0.5475337,0.20299779,0.6297741,8
TRAIN_18546,0.016,0.24662232,0.55669653,0.53621775,0.3629288,0.57458293,0.64230746,0.5174532,0.5628873,0.5830462,17.973,0.5604069,0.5471967,0.35601264,0.523703,0.4707705,0.58303463,0.38888082,50.479,0.6113385,0.56296635,0.7162962,0.6062888,0.3526593,0.36150205,0.54522204,0.4808066,0.27362037,0.5682923,0.5387111,0.48096353,0.5509165,0.63639,0.50216955,0.45679647,0.6087587,21.56,0.37261572,0.5282205,41.039,0.77098405,0.278,0.25704634,0.42057288,0.5745364,0.7520962,0.37490392,0.4753213,0.5061894,0.61014944,0.30795076,0.5970116,15
TRAIN_18547,0.026,0.24324803,0.5353601,0.5356119,0.3769433,0.7466022,0.66154367,0.47195944,0.599191,0.45313135,20.984,0.5257016,0.5387801,0.37462592,0.6279382,0.4483336,0.4531486,0.3658225,44.949,0.6012451,0.53395236,0.7124085,0.6149897,0.45813498,0.37492156,0.54851085,0.45265034,0.26506892,0.51808774,0.5390271,0.45985866,0.5930264,0.63775396,0.52893245,0.46733648,0.6154063,21.886,0.37354225,0.5370545,40.89,0.776449,0.269,0.25581565,0.44205028,0.7465727,0.751365,0.3714396,0.42854914,0.51575434,0.585207,0.3191767,0.571067,5
TRAIN_18548,0.019,0.2524502,0.5088184,0.5378446,0.3573945,0.6323707,0.6587042,0.42575586,0.59355164,0.55558485,18.358,0.5343003,0.5338684,0.37155157,0.59382164,0.46037585,0.55558944,0.37705556,39.984,0.6115362,0.5527207,0.73150706,0.5952029,0.41920027,0.35581642,0.54511684,0.5325603,0.25123098,0.49388885,0.53951573,0.55528784,0.5281549,0.6507231,0.52310294,0.4392377,0.6124362,21.291,0.3740458,0.53020406,41.133,0.7852153,0.256,0.2556126,0.42043144,0.632367,0.7489546,0.37331885,0.45719466,0.4996729,0.5745875,0.30501324,0.5484224,16
TRAIN_18549,0.025,0.24851906,0.53585625,0.5226994,0.3823787,0.5430965,0.65405256,0.5231985,0.5793634,0.4952448,20.897,0.51869565,0.54785645,0.37022197,0.5405236,0.45432848,0.4952639,0.37404773,51.004,0.5990133,0.569826,0.7082431,0.60632104,0.40970522,0.38169882,0.56157756,0.5147499,0.25059566,0.5716172,0.56954634,0.49071464,0.50793576,0.6423015,0.5133649,0.42979416,0.6174428,22.579,0.37008622,0.5081545,41.384,0.7843812,0.255,0.25903225,0.44430974,0.54308397,0.7401038,0.37397918,0.5349648,0.541605,0.58023214,0.31947413,0.5536957,5
TRAIN_18550,0.018,0.24392039,0.4926356,0.53439325,0.3766389,0.55823624,0.63783056,0.45048124,0.5568802,0.7361811,18.649,0.5374081,0.55711913,0.34734607,0.52135736,0.45414263,0.7361705,0.3686642,42.352,0.5807945,0.55001694,0.7070093,0.652552,0.46378842,0.3741615,0.5374566,0.48028114,0.27602583,0.4950004,0.5381037,0.49272743,0.5460975,0.6367611,0.50564736,0.47098076,0.60621357,21.656,0.38682902,0.52630836,40.882,0.76732737,0.281,0.26087213,0.4577548,0.5582444,0.7528765,0.3882798,0.4584763,0.5038151,0.606095,0.32128307,0.59920186,3
TRAIN_18551,0.017,0.24196003,0.5851395,0.5064111,0.39957967,0.6230654,0.6407289,0.49648535,0.566703,0.5780186,17.609,0.50439894,0.5716925,0.3759019,0.47816885,0.44209456,0.57798874,0.3636323,47.481,0.5762805,0.5788935,0.6962787,0.56311077,0.49048337,0.3984896,0.56264305,0.42668384,0.21718448,0.538903,0.56368136,0.48304164,0.5120998,0.63309836,0.4370508,0.42421144,0.61490005,22.901,0.38987565,0.49951273,37.642,0.7804814,0.22,0.2613076,0.4432424,0.6230496,0.75064665,0.39496726,0.59933233,0.54358697,0.5980959,0.33291528,0.5833278,11
TRAIN_18552,0.018,0.24942021,0.54766774,0.5273588,0.37165934,0.59180033,0.6578699,0.48807058,0.5655796,0.576786,17.953,0.5110007,0.55441886,0.360506,0.5438449,0.44674355,0.57675284,0.36298093,47.613,0.6046188,0.56726515,0.7154875,0.5552566,0.485524,0.3707893,0.5572585,0.5013851,0.23360822,0.5376437,0.55631924,0.4990015,0.48903623,0.6415608,0.47000763,0.43674707,0.6098475,22.087,0.3685779,0.51819927,41.112,0.77944326,0.238,0.2607439,0.44981518,0.5917684,0.74828905,0.37073493,0.36034483,0.52392924,0.60056543,0.31190044,0.5960562,16
TRAIN_18553,0.022,0.24758674,0.5477641,0.50267136,0.40148816,0.5763701,0.6383996,0.4812922,0.5797728,0.5721194,17.974,0.5098184,0.5631504,0.37052172,0.63789254,0.44792268,0.5721405,0.36891797,45.799,0.5867841,0.51386976,0.69608665,0.60359055,0.4155882,0.39953917,0.5522947,0.5060429,0.24164525,0.52674913,0.55784947,0.48868403,0.45064557,0.6276841,0.50558114,0.4250835,0.6170964,22.731,0.3996857,0.49846104,41.241,0.77827483,0.246,0.2618736,0.45148513,0.57640636,0.7432853,0.39220697,0.49730387,0.53958714,0.60535634,0.3364367,0.5710814,0
TRAIN_18554,0.014,0.24758556,0.5795563,0.5273507,0.3733015,0.52751064,0.65033805,0.49194488,0.5818523,0.5655718,17.689,0.52701265,0.5525325,0.3605767,0.53379965,0.4538346,0.56559956,0.3702785,46.888,0.6115674,0.5836575,0.7148435,0.5866222,0.4855571,0.37231326,0.55109847,0.5330555,0.23830897,0.5517012,0.5505255,0.48459372,0.5606886,0.6475791,0.49186844,0.41026548,0.6115375,21.966,0.3735865,0.5224374,41.043,0.7795084,0.243,0.25925818,0.41497594,0.5275058,0.75013095,0.38022667,0.22415535,0.5175225,0.5942255,0.31468663,0.5944993,19
TRAIN_18555,0.009,0.24344508,0.5288888,0.54403925,0.35881567,0.62429905,0.6928257,0.52514833,0.57100105,0.6790794,18.172,0.54264957,0.5385224,0.21841758,0.6148227,0.4283518,0.6790447,0.33686137,52.782,0.6012492,0.5920621,0.7251754,0.64466846,0.5279036,0.35727584,0.5270096,0.46548072,0.76970214,0.62684023,0.5380468,0.517498,0.5934499,0.6840274,0.4973999,0.44897512,0.5621897,21.326,0.37976807,0.53695726,40.722,0.771417,0.783,0.25544497,0.3951851,0.6242813,0.7644723,0.3836474,0.4055451,0.49079347,0.640402,0.30445275,0.620997,1
TRAIN_18556,0.012,0.24757776,0.5276401,0.506869,0.3722306,0.6949952,0.6628474,0.5099652,0.5713712,0.36807477,18.114,0.53318316,0.5678097,0.36969686,0.5725085,0.45683712,0.36808792,0.38049603,49.426,0.5917343,0.55376786,0.71244097,0.580588,0.47757268,0.37207898,0.5637473,0.498551,0.24815501,0.56546396,0.5738491,0.4849264,0.5962228,0.63934726,0.5155179,0.42410064,0.6142885,22.566,0.36477867,0.5058218,41.171,0.7836893,0.252,0.26091725,0.43962917,0.694978,0.74446595,0.36612862,0.4081467,0.54305035,0.58992535,0.3078018,0.5757162,15
TRAIN_18557,0.018,0.24208441,0.51145315,0.50996464,0.4027759,0.6421556,0.6311357,0.4714988,0.55015856,0.6247396,18.391,0.5057377,0.5728786,0.3602472,0.5032586,0.44091985,0.624736,0.36373168,44.599,0.55478764,0.5237389,0.68721074,0.56494445,0.57431203,0.40106562,0.5561169,0.46031737,0.22284202,0.5097628,0.559254,0.46946758,0.5760887,0.6129492,0.45089597,0.43469307,0.61135936,22.86,0.40069184,0.48466524,42.353,0.7653157,0.227,0.26655757,0.41074345,0.6421618,0.6183968,0.4114538,0.5242159,0.53785616,0.60564107,0.3359593,0.60939395,17
TRAIN_18558,0.016,0.42374852,0.34844175,0.5435634,0.9995781,0.420808,0.5092391,0.99144965,0.048927426,0.7027418,52.332,0.39374357,0.32303372,0.4423857,0.59924567,0.016745642,0.70286906,0.17279817,100.178,0.09495932,0.44903868,0.26270586,0.51047546,0.14099163,0.9507212,0.045176856,0.39646074,0.99621063,0.638644,0.037036907,0.5095544,0.6217475,0.43087274,0.5834189,0.6462064,0.9350156,98.876,0.9870381,0.5186738,100.041,0.46244732,0.0,0.14271644,0.42618647,0.42084998,0.8425282,0.9795144,0.49643573,0.23874068,0.5288641,0.98435605,0.5309913,6
TRAIN_18559,0.024,0.29158005,0.58245355,0.5587431,0.9995781,0.5967854,0.49964574,0.9958537,0.03350592,0.61981046,17.688,0.40559754,0.31410402,0.4217649,0.81658137,0.026474731,0.61973745,0.15251859,100.138,0.114547506,0.46012273,0.26566717,0.7060579,0.18444893,0.9493185,0.033349063,0.38295582,1.0,0.63024974,0.023424821,0.5334867,0.58705384,0.4284169,0.49660495,0.6711294,0.77997136,99.076,0.98519015,0.52127105,53.149,0.45962474,0.0,0.1521969,0.4405182,0.59674793,0.8363322,0.98001105,0.51509917,0.22378379,0.5358473,0.99041826,0.56171554,6
TRAIN_18560,0.02,0.24199556,0.53294224,0.53189623,0.36262077,0.61468047,0.65057564,0.51818556,0.6040222,0.41227672,18.12,0.53120774,0.5500379,0.36210003,0.5080994,0.45276648,0.41227725,0.36961645,50.758,0.6191459,0.5673493,0.7207252,0.60564166,0.47469625,0.3621902,0.5605141,0.46871942,0.24214865,0.57872754,0.56031126,0.5117816,0.61555195,0.64626545,0.4940214,0.42424718,0.60969377,21.974,0.36658332,0.52208185,40.847,0.7802978,0.246,0.25762317,0.41373268,0.6146509,0.7548572,0.37422827,0.4608096,0.5206858,0.59488636,0.30375764,0.6156591,9
TRAIN_18561,0.018,0.38567835,0.50314814,0.5565847,0.9995781,0.54552245,0.4929544,0.99447876,0.029244695,0.66007173,27.593,0.38557643,0.30652687,0.4294376,0.6360111,0.015662434,0.6600758,0.16116934,100.201,0.098587535,0.45466,0.25567234,0.6845931,0.29188815,0.9505207,0.034435507,0.3536957,0.99999976,0.632607,0.03053556,0.49979654,0.6580196,0.42178622,0.49660495,0.6711484,0.9017502,-0.008,0.9911922,0.5211339,-0.008,0.44410148,0.0,0.08784486,0.41341177,0.5453953,0.8294921,0.99134815,0.45336065,0.23001584,0.5376077,0.98592055,0.51023376,6
TRAIN_18562,0.016,0.2405776,0.5467001,0.5838042,0.3138659,0.61251676,0.7174543,0.5508372,0.60927075,0.5370406,18.046,0.56754786,0.47598797,0.22561985,0.62757784,0.44702935,0.5370536,0.35287657,56.617,0.6615467,0.6041359,0.7582286,0.60553783,0.39677602,0.3126121,0.52311206,0.43486744,0.8215481,0.66179717,0.51920694,0.5469905,0.6534293,0.69729024,0.53184724,0.5114657,0.5688473,19.986,0.34523413,0.58290076,40.525,0.78124076,0.835,0.24155414,0.4168063,0.6125231,0.7666936,0.34359282,0.4135472,0.45940408,0.5830285,0.2717312,0.59395784,1
TRAIN_18563,0.016,0.2427413,0.5425723,0.51567113,0.38338318,0.62306637,0.6662248,0.5130057,0.5868515,0.46675304,18.094,0.5301996,0.56814307,0.36120635,0.52352035,0.45105493,0.46673134,0.37177363,49.77,0.59241575,0.5735102,0.70482516,0.6284205,0.47494817,0.3824031,0.55723226,0.44315684,0.23894222,0.5638248,0.55702066,0.48253497,0.56269675,0.63869315,0.49173594,0.42636326,0.6171066,22.398,0.37435818,0.50912136,40.97,0.77691025,0.243,0.26375267,0.42445356,0.6230586,0.74973,0.38239104,0.4430088,0.5318442,0.59625363,0.32110307,0.5907296,15
TRAIN_18564,0.018,0.25006598,0.5959792,0.498428,0.38985702,0.64945966,0.6735689,0.55490726,0.5819698,0.48285702,17.52,0.54183286,0.56251746,0.3815037,0.5721401,0.45605603,0.48285598,0.378698,54.941,0.5971448,0.5808558,0.7024781,0.5587713,0.49676925,0.38919845,0.56958634,0.50736725,0.23072028,0.6054723,0.5662338,0.46595722,0.5475294,0.6455251,0.4589116,0.40946257,0.76679045,22.855,0.37447986,0.48688257,41.353,0.7818556,0.234,0.2635163,0.44015333,0.64943916,0.73911285,0.3759217,0.5691231,0.54908437,0.60264236,0.323863,0.56041366,7
TRAIN_18565,0.021,0.24677446,0.529815,0.51184016,0.35134867,0.54083306,0.54501253,0.4497621,0.60729796,0.55501515,17.865,0.5236911,0.5929785,0.40404323,0.51342607,0.53235686,0.555027,0.4743587,42.325,0.6193571,0.5488673,0.7195837,0.5803216,0.5238948,0.353887,0.604028,0.49266574,0.15006399,0.5142975,0.604102,0.4760732,0.43664107,0.5335979,0.49501508,0.4017576,0.6266071,23.468,0.3441979,0.5112337,41.496,0.8043222,0.153,0.26759517,0.4900933,0.5407963,0.7321328,0.34443155,0.44186136,0.584338,0.57775766,0.2787979,0.5440246,8
TRAIN_18566,0.012,0.24123275,0.51043665,0.51399314,0.3799948,0.6698039,0.66262656,0.50759107,0.5894183,0.4366716,18.361,0.5194249,0.54864526,0.37057847,0.5777234,0.44170356,0.43666,0.3596504,49.118,0.5887889,0.5745877,0.7089595,0.54035246,0.42570648,0.37891838,0.56112045,0.52435535,0.24282841,0.55839133,0.5543106,0.5294489,0.59167784,0.6401643,0.51008576,0.43070385,0.6145796,22.325,0.37505573,0.5075944,41.308,0.7768536,0.246,0.25932467,0.4596672,0.66978973,0.7426695,0.37271208,0.39089096,0.5329943,0.58613735,0.31756017,0.605238,3
TRAIN_18567,0.024,0.24663574,0.50565255,0.5049212,0.3843222,0.6137246,0.6554726,0.51466244,0.5817577,0.518541,21.106,0.5070724,0.55758464,0.3811898,0.59097975,0.4531852,0.51858425,0.37432835,50.004,0.59938216,0.54708236,0.7119599,0.5718107,0.37250528,0.38338226,0.5629643,0.50583893,0.23235898,0.5704982,0.56923544,0.5285428,0.49399525,0.6328976,0.4990229,0.4063376,0.6107182,22.408,0.37951744,0.49872118,41.384,0.7885354,0.236,0.26003963,0.459357,0.6136951,0.7424718,0.38391617,0.40829462,0.53581655,0.59973407,0.32241789,0.589248,5
TRAIN_18568,0.024,0.24970935,0.59655076,0.5178797,0.3688484,0.5678422,0.64964527,0.5039285,0.6029257,0.4664262,17.446,0.5348023,0.545279,0.38719714,0.5543076,0.4654437,0.46640217,0.3877661,49.129,0.60966796,0.55140376,0.726348,0.5714021,0.4862974,0.368225,0.5643246,0.5151669,0.24930137,0.56136,0.56671846,0.48154184,0.5769806,0.64553124,0.515286,0.42646027,0.61676055,21.749,0.36170352,0.52731436,41.298,0.79276615,0.254,0.25709215,0.440958,0.5678174,0.73936707,0.3606785,0.7034695,0.5354468,0.5668892,0.30800423,0.55891323,19
TRAIN_18569,0.018,0.25009874,0.511805,0.49823165,0.39281374,0.66820204,0.6450908,0.4774492,0.5725804,0.57476056,18.285,0.5017248,0.56796205,0.37290198,0.57749736,0.43834573,0.5747542,0.35701227,45.022,0.5846365,0.53839827,0.695719,0.6116272,0.4353818,0.39097482,0.5620468,0.48142824,0.21400993,0.5258868,0.56015855,0.45509636,0.50723374,0.63417643,0.45175713,0.4182103,0.6078771,23.166,0.3876237,0.49802205,41.006,0.7757968,0.217,0.26387292,0.4477744,0.66820455,0.74621695,0.392322,0.72133875,0.5398485,0.6090127,0.32888827,0.60592663,19
TRAIN_18570,0.016,0.24960747,0.54251134,0.51799464,0.37244332,0.71703285,0.64545625,0.4882176,0.58434856,0.4789308,18.024,0.5236904,0.5585126,0.3611471,0.5803827,0.45426,0.4789479,0.37306973,46.953,0.6013592,0.5572301,0.7150219,0.5749762,0.47215572,0.3716271,0.5554697,0.51747066,0.24550979,0.5454032,0.5518118,0.47587448,0.4999982,0.63920873,0.48113677,0.43611982,0.61043864,22.15,0.37781122,0.51486427,41.06,0.7776645,0.249,0.2613204,0.4333262,0.7170364,0.7489552,0.37074888,0.5602309,0.5235861,0.6045751,0.3129727,0.56822133,9
TRAIN_18571,0.024,0.25629386,0.53156966,0.45588416,0.5017254,0.5998462,0.59421563,0.36451322,0.4742737,0.45010954,18.031,0.4279788,0.66449505,0.3895676,0.52945113,0.3830782,0.4500987,0.30189335,31.715,0.47797316,0.45979315,0.58660233,0.58831066,0.4479574,0.49627832,0.54824233,0.56078386,0.18957593,0.33041105,0.53796864,0.40414086,0.66626954,0.5808108,0.45622867,0.49376598,0.61587936,24.276,0.4802262,0.44525552,41.53,0.689243,0.193,0.2837356,0.46237832,0.5998203,0.73090553,0.48773432,0.4556282,0.56172943,0.62333876,0.42392728,0.5597014,12
TRAIN_18572,0.018,0.25046617,0.5660613,0.5251383,0.3615437,0.56291884,0.66340035,0.5020038,0.60292387,0.5080198,17.752,0.53394437,0.5450469,0.3705078,0.5744431,0.4591758,0.5080759,0.37929502,48.621,0.6126899,0.5728759,0.725278,0.5875388,0.42775786,0.3611592,0.55832845,0.5005348,0.25187716,0.56308216,0.56749594,0.48113894,0.5249546,0.64399076,0.5301911,0.4275878,0.6110996,22.028,0.35893923,0.5085951,43.717,0.78958714,0.256,0.25869516,0.43130445,0.56291777,0.7442185,0.35681453,0.38470998,0.5291234,0.59039813,0.30207476,0.5714576,11
TRAIN_18573,0.023,0.24588667,0.4710283,0.49857536,0.40386277,0.642519,0.66312903,0.4836961,0.57808197,0.5786776,21.486,0.512275,0.55503017,0.39226198,0.5058383,0.45243832,0.57865554,0.3746335,46.057,0.5900271,0.55926365,0.7010881,0.59910554,0.44100827,0.40208536,0.54987943,0.45553458,0.24869236,0.52706057,0.553326,0.47819224,0.61696404,0.6397962,0.5080322,0.44102255,0.6185441,22.66,0.38828516,0.5096072,41.161,0.78435457,0.253,0.25988683,0.4688049,0.64249617,0.7416602,0.396383,0.4569208,0.5395833,0.5807949,0.34023547,0.572727,5
TRAIN_18574,0.019,0.2512113,0.5976692,0.50195265,0.39916706,0.59040904,0.64204156,0.48159647,0.5703776,0.58895063,17.49,0.50555557,0.58279884,0.3702918,0.5729099,0.44186574,0.588952,0.3624749,45.969,0.5879915,0.5367545,0.6959073,0.5317356,0.36906502,0.3980783,0.55894136,0.5529135,0.22113633,0.5273435,0.56133467,0.50003487,0.53578085,0.6256576,0.491206,0.42452335,0.6145222,22.753,0.3955598,0.4957299,41.379,0.77751493,0.224,0.26418692,0.46447852,0.5903757,0.7370856,0.39720333,0.48289073,0.5411798,0.60184497,0.33365908,0.56463015,3
TRAIN_18575,0.012,0.25441155,0.52766013,0.47551507,0.39118084,0.60442173,0.66809636,0.59964514,0.58556557,0.54275995,18.086,0.5036145,0.55407137,0.4142105,0.48536894,0.45279035,0.5427944,0.3821283,60.767,0.60702956,0.49978867,0.7040277,0.6180217,0.491464,0.39317226,0.6083706,0.5309708,0.21714284,0.6515023,0.61601716,0.4548592,0.41834435,0.65666056,0.50468683,0.37686762,0.77899504,24.007,0.3496261,0.48858607,41.881,0.80116135,0.22,0.25778443,0.47585547,0.6043934,0.72087467,0.35264352,0.5131027,0.5930253,0.53080934,0.31565958,0.50619495,7
TRAIN_18576,0.016,0.24377826,0.5322739,0.53321797,0.368153,0.5702482,0.66094124,0.519396,0.57609653,0.64151174,18.197,0.5392958,0.5322216,0.36997187,0.60308903,0.46138787,0.64147615,0.38074255,50.945,0.6072591,0.57121927,0.71568424,0.5713818,0.45783764,0.36703065,0.5593304,0.4369755,0.26550326,0.57365865,0.55141836,0.48065433,0.49996078,0.63789797,0.4941539,0.43984115,0.61131686,22.001,0.3676068,0.51938784,41.07,0.7819015,0.27,0.2557435,0.42046592,0.57023907,0.75068474,0.36658692,0.4372277,0.5231484,0.58267075,0.30875903,0.6293329,0
TRAIN_18577,0.018,0.24737383,0.5703283,0.53023815,0.3751523,0.5826648,0.66570455,0.5051517,0.58380914,0.5556426,17.804,0.54953444,0.52247137,0.37358174,0.5556895,0.4641196,0.55564433,0.38339165,48.82,0.60766286,0.56170636,0.71399105,0.6051506,0.3771989,0.3736827,0.55866164,0.4733566,0.25211924,0.5557972,0.5540932,0.4904016,0.564828,0.6403498,0.5006459,0.44357064,0.6147849,22.17,0.37021753,0.5079259,41.053,0.7840015,0.256,0.25233862,0.43840137,0.5826761,0.7466019,0.37046018,0.5369557,0.5260927,0.58120143,0.3148179,0.5784756,3
TRAIN_18578,0.017,0.2520552,0.52780676,0.5163773,0.38388643,0.61501175,0.634398,0.491197,0.55196255,0.4406018,21.058,0.5096279,0.57079357,0.35774657,0.54650664,0.44552475,0.4406006,0.36298355,47.066,0.58427536,0.5414146,0.70135826,0.6045637,0.44675723,0.38236398,0.5535482,0.5241768,0.24588524,0.5374857,0.5482932,0.48496488,0.5556651,0.6402996,0.51432544,0.43935272,0.6106472,22.182,0.38529032,0.51884294,41.213,0.7700026,0.25,0.26159045,0.42072383,0.6150157,0.7472484,0.39345646,0.414796,0.5230797,0.6035597,0.32345864,0.53660715,5
TRAIN_18579,0.013,0.2750959,0.54161304,0.23200244,0.7637962,0.43050146,0.5655379,0.8302927,0.36443686,0.32660583,19.662,0.37046027,0.815692,0.4900417,0.34846097,0.35271314,0.32661667,0.31030503,88.525,0.3418236,0.3474201,0.448764,0.4437945,0.6492264,0.7625251,0.7602293,0.6919494,0.062478095,0.73683006,0.7629457,0.26478818,0.48167092,0.5471227,0.4348978,0.2306817,0.65216184,34.32,0.45588085,0.23696789,44.308,0.51417315,0.063,0.31653345,0.5915374,0.4304725,0.63513327,0.4778845,0.5199875,0.77348596,0.6122402,0.5998738,0.37845674,18
TRAIN_18580,0.014,0.24354799,0.48202628,0.5137932,0.37813938,0.5495887,0.64904296,0.4934028,0.59375095,0.62902683,18.747,0.5313521,0.568192,0.36768478,0.4580736,0.45946702,0.62900937,0.3771646,47.275,0.5985558,0.56124073,0.69721216,0.5632832,0.48270845,0.3330891,0.55343187,0.46570122,0.23116913,0.5368072,0.55189973,0.47997642,0.5665634,0.6352651,0.48451525,0.4399882,0.6133656,18.838,0.37298584,0.51946306,40.852,0.75913167,0.235,0.26113263,0.40493375,0.5495417,0.7534267,0.3760104,0.5045693,0.4707437,0.6013315,0.3180061,0.6230742,20
TRAIN_18581,0.023,0.24999574,0.5286561,0.5040462,0.39302647,0.5600892,0.66004705,0.50029004,0.54734075,0.504322,18.195,0.5131323,0.55742216,0.3697353,0.64555275,0.43520063,0.5043539,0.35331914,48.118,0.59608305,0.52808785,0.70092285,0.5872488,0.4090689,0.39141595,0.5585443,0.4891042,0.23663509,0.5471332,0.55494016,0.46654224,0.51051843,0.64286846,0.5720579,0.42953914,0.6164032,22.548,0.3891705,0.5029251,41.684,0.77301216,0.241,0.26003054,0.44971177,0.56009305,0.74214214,0.39541557,0.60088784,0.5327223,0.59025484,0.32991615,0.5537739,14
TRAIN_18582,0.024,0.25278518,0.53487,0.51368684,0.37848604,0.68959856,0.6571068,0.5137239,0.5795934,0.5120498,18.082,0.50739366,0.5537327,0.3633571,0.52969325,0.44880864,0.51203257,0.3689047,49.837,0.6012268,0.55711424,0.7102723,0.5782936,0.46712315,0.37785655,0.55736864,0.5015692,0.23318906,0.56958455,0.55898,0.53793526,0.49816287,0.63612366,0.48110363,0.41070494,0.6129041,22.289,0.37543592,0.50703937,41.149,0.78280306,0.237,0.26209274,0.42672133,0.68960667,0.7439103,0.3861949,0.56740874,0.5295288,0.6007638,0.31784138,0.5832155,15
TRAIN_18583,0.016,0.2485234,0.511771,0.53979397,0.35277656,0.62019193,0.65920085,0.46976784,0.59251946,0.6975108,18.262,0.53073627,0.52734345,0.36834273,0.56518775,0.45906344,0.69749534,0.37834978,45.041,0.63037,0.582369,0.7343573,0.59176195,0.3206414,0.35167143,0.5508653,0.47548458,0.2570828,0.53511006,0.55263716,0.51122516,0.5006945,0.6433148,0.4717631,0.4503281,0.6121723,21.515,0.35524058,0.5398497,44.709,0.7886108,0.262,0.25444213,0.44408986,0.6202114,0.7507252,0.36020294,0.43624455,0.5113714,0.5918142,0.29762763,0.61256564,4
TRAIN_18584,0.02,0.22977012,0.44232145,0.63578206,0.25105634,0.62565863,0.68515766,0.41901878,0.6041871,0.5744455,19.51,0.6121012,0.58597475,0.13438194,0.5991266,0.4654013,0.5744353,0.34944546,40.621,0.65341437,0.6911148,0.7859621,0.64261013,0.38967976,0.24785377,0.46979612,0.371901,0.32945812,0.5613052,0.46795756,0.6385433,0.6229924,0.6514513,0.4167136,0.46382892,0.53909636,17.589,0.3516747,0.6195424,37.77,0.72644186,0.335,0.26776668,0.16485173,0.6256638,0.86743706,0.3256834,0.47983995,0.3045436,0.8119492,0.22410668,0.8218364,12
TRAIN_18585,0.016,0.23961867,0.49232516,0.5299339,0.3682081,0.6036716,0.66837555,0.49762854,0.5711436,0.47062284,18.498,0.525507,0.52714086,0.36419964,0.5525878,0.45759732,0.47060415,0.37468472,48.282,0.61973244,0.5910674,0.72143036,0.59976184,0.4292492,0.36699936,0.5488762,0.4559996,0.26117906,0.55607045,0.55204976,0.50663996,0.55372345,0.6426505,0.5087278,0.44639578,0.6124045,21.986,0.37333146,0.5222787,41.014,0.7853927,0.266,0.2562611,0.4053426,0.6036324,0.75265247,0.36745387,0.48428467,0.52056545,0.5985736,0.3096413,0.61855966,15
