ID,target
TEST_11508,1.0
TEST_11509,11.0
TEST_11510,7.0
TEST_11511,10.0
TEST_11512,10.0
TEST_11513,11.0
TEST_11514,8.0
TEST_11515,10.0
TEST_11516,10.0
TEST_11517,9.0
TEST_11518,14.0
TEST_11519,11.0
TEST_11520,11.0
TEST_11521,9.0
TEST_11522,11.0
TEST_11523,11.0
TEST_11524,11.0
TEST_11525,10.0
TEST_11526,10.0
TEST_11527,5.0
TEST_11528,6.0
TEST_11529,6.0
TEST_11530,11.0
TEST_11531,2.0
TEST_11532,10.0
TEST_11533,10.0
TEST_11534,10.0
TEST_11535,11.0
TEST_11536,7.0
TEST_11537,10.0
TEST_11538,10.0
TEST_11539,10.0
TEST_11540,11.0
TEST_11541,10.0
TEST_11542,12.0
TEST_11543,8.0
TEST_11544,10.0
TEST_11545,9.0
TEST_11546,11.0
TEST_11547,11.0
TEST_11548,3.0
TEST_11549,9.0
TEST_11550,11.0
TEST_11551,11.0
TEST_11552,10.0
TEST_11553,11.0
TEST_11554,10.0
TEST_11555,10.0
TEST_11556,9.0
TEST_11557,11.0
TEST_11558,5.0
TEST_11559,2.0
TEST_11560,19.0
TEST_11561,12.0
TEST_11562,8.0
TEST_11563,15.0
TEST_11564,2.0
TEST_11565,11.0
TEST_11566,10.0
TEST_11567,6.0
TEST_11568,10.0
TEST_11569,11.0
TEST_11570,9.0
TEST_11571,15.0
TEST_11572,8.0
TEST_11573,11.0
TEST_11574,11.0
TEST_11575,10.0
TEST_11576,14.0
TEST_11577,11.0
TEST_11578,16.0
TEST_11579,13.0
TEST_11580,11.0
TEST_11581,10.0
TEST_11582,10.0
TEST_11583,8.0
TEST_11584,10.0
TEST_11585,10.0
TEST_11586,10.0
TEST_11587,7.0
TEST_11588,11.0
TEST_11589,14.0
TEST_11590,8.0
TEST_11591,8.0
TEST_11592,10.0
TEST_11593,10.0
TEST_11594,11.0
TEST_11595,11.0
TEST_11596,11.0
TEST_11597,14.0
TEST_11598,12.0
TEST_11599,10.0
TEST_11600,10.0
TEST_11601,10.0
TEST_11602,1.0
TEST_11603,11.0
TEST_11604,11.0
TEST_11605,7.0
TEST_11606,11.0
TEST_11607,10.0
TEST_11608,18.0
TEST_11609,10.0
TEST_11610,11.0
TEST_11611,10.0
TEST_11612,11.0
TEST_11613,10.0
TEST_11614,3.0
TEST_11615,10.0
TEST_11616,10.0
TEST_11617,11.0
TEST_11618,15.0
TEST_11619,13.0
TEST_11620,11.0
TEST_11621,11.0
TEST_11622,10.0
TEST_11623,12.0
TEST_11624,11.0
TEST_11625,10.0
TEST_11626,10.0
TEST_11627,2.0
TEST_11628,8.0
TEST_11629,10.0
TEST_11630,11.0
TEST_11631,15.0
TEST_11632,10.0
TEST_11633,15.0
TEST_11634,15.0
TEST_11635,10.0
TEST_11636,11.0
TEST_11637,16.0
TEST_11638,10.0
TEST_11639,15.0
TEST_11640,11.0
TEST_11641,10.0
TEST_11642,12.0
TEST_11643,10.0
TEST_11644,14.0
TEST_11645,7.0
TEST_11646,15.0
TEST_11647,11.0
TEST_11648,17.0
TEST_11649,11.0
TEST_11650,11.0
TEST_11651,9.0
TEST_11652,7.0
TEST_11653,10.0
TEST_11654,11.0
TEST_11655,10.0
TEST_11656,12.0
TEST_11657,10.0
TEST_11658,3.0
TEST_11659,11.0
TEST_11660,11.0
TEST_11661,2.0
TEST_11662,11.0
TEST_11663,11.0
TEST_11664,2.0
TEST_11665,8.0
TEST_11666,10.0
TEST_11667,10.0
TEST_11668,10.0
TEST_11669,10.0
TEST_11670,10.0
TEST_11671,11.0
TEST_11672,13.0
TEST_11673,10.0
TEST_11674,8.0
TEST_11675,13.0
TEST_11676,19.0
TEST_11677,11.0
TEST_11678,10.0
TEST_11679,11.0
TEST_11680,11.0
TEST_11681,10.0
TEST_11682,12.0
TEST_11683,11.0
TEST_11684,3.0
TEST_11685,11.0
TEST_11686,11.0
TEST_11687,11.0
TEST_11688,17.0
TEST_11689,10.0
TEST_11690,10.0
TEST_11691,10.0
TEST_11692,13.0
TEST_11693,16.0
TEST_11694,10.0
TEST_11695,11.0
TEST_11696,11.0
TEST_11697,9.0
TEST_11698,11.0
TEST_11699,14.0
TEST_11700,10.0
TEST_11701,10.0
TEST_11702,17.0
TEST_11703,12.0
TEST_11704,10.0
TEST_11705,10.0
TEST_11706,2.0
TEST_11707,12.0
TEST_11708,11.0
TEST_11709,10.0
TEST_11710,10.0
TEST_11711,11.0
TEST_11712,9.0
TEST_11713,11.0
TEST_11714,10.0
TEST_11715,13.0
TEST_11716,10.0
TEST_11717,11.0
TEST_11718,10.0
TEST_11719,10.0
TEST_11720,12.0
TEST_11721,10.0
TEST_11722,10.0
TEST_11723,10.0
TEST_11724,10.0
TEST_11725,10.0
TEST_11726,11.0
TEST_11727,15.0
TEST_11728,7.0
TEST_11729,10.0
TEST_11730,16.0
TEST_11731,11.0
TEST_11732,16.0
TEST_11733,10.0
TEST_11734,11.0
TEST_11735,10.0
TEST_11736,10.0
TEST_11737,10.0
TEST_11738,17.0
TEST_11739,5.0
TEST_11740,11.0
TEST_11741,3.0
TEST_11742,10.0
TEST_11743,5.0
TEST_11744,11.0
TEST_11745,10.0
TEST_11746,2.0
TEST_11747,14.0
TEST_11748,10.0
TEST_11749,11.0
TEST_11750,10.0
TEST_11751,11.0
TEST_11752,12.0
TEST_11753,11.0
TEST_11754,11.0
TEST_11755,10.0
TEST_11756,13.0
TEST_11757,10.0
TEST_11758,10.0
TEST_11759,11.0
TEST_11760,12.0
TEST_11761,10.0
TEST_11762,11.0
TEST_11763,7.0
TEST_11764,13.0
TEST_11765,13.0
TEST_11766,11.0
TEST_11767,8.0
TEST_11768,7.0
TEST_11769,10.0
TEST_11770,10.0
TEST_11771,11.0
TEST_11772,10.0
TEST_11773,10.0
TEST_11774,11.0
TEST_11775,9.0
TEST_11776,9.0
TEST_11777,14.0
TEST_11778,10.0
TEST_11779,9.0
TEST_11780,14.0
TEST_11781,9.0
TEST_11782,10.0
TEST_11783,12.0
TEST_11784,1.0
TEST_11785,2.0
TEST_11786,12.0
TEST_11787,11.0
TEST_11788,11.0
TEST_11789,10.0
TEST_11790,10.0
TEST_11791,10.0
TEST_11792,10.0
TEST_11793,10.0
TEST_11794,12.0
TEST_11795,11.0
TEST_11796,10.0
TEST_11797,10.0
TEST_11798,15.0
TEST_11799,7.0
TEST_11800,10.0
TEST_11801,9.0
TEST_11802,10.0
TEST_11803,10.0
TEST_11804,9.0
TEST_11805,10.0
TEST_11806,11.0
TEST_11807,11.0
TEST_11808,11.0
TEST_11809,19.0
TEST_11810,2.0
TEST_11811,11.0
TEST_11812,11.0
TEST_11813,10.0
TEST_11814,19.0
TEST_11815,11.0
TEST_11816,10.0
TEST_11817,11.0
TEST_11818,10.0
TEST_11819,12.0
TEST_11820,10.0
TEST_11821,10.0
TEST_11822,10.0
TEST_11823,11.0
TEST_11824,17.0
TEST_11825,10.0
TEST_11826,8.0
TEST_11827,11.0
TEST_11828,10.0
TEST_11829,2.0
TEST_11830,10.0
TEST_11831,12.0
TEST_11832,10.0
TEST_11833,6.0
TEST_11834,11.0
TEST_11835,11.0
TEST_11836,11.0
TEST_11837,11.0
TEST_11838,8.0
TEST_11839,10.0
TEST_11840,11.0
TEST_11841,14.0
TEST_11842,11.0
TEST_11843,11.0
TEST_11844,10.0
TEST_11845,10.0
TEST_11846,10.0
TEST_11847,12.0
TEST_11848,11.0
TEST_11849,8.0
TEST_11850,10.0
TEST_11851,11.0
TEST_11852,10.0
TEST_11853,10.0
TEST_11854,10.0
TEST_11855,11.0
TEST_11856,10.0
TEST_11857,10.0
TEST_11858,11.0
TEST_11859,10.0
TEST_11860,15.0
TEST_11861,11.0
TEST_11862,2.0
TEST_11863,10.0
TEST_11864,16.0
TEST_11865,11.0
TEST_11866,11.0
TEST_11867,10.0
TEST_11868,11.0
TEST_11869,10.0
TEST_11870,11.0
TEST_11871,10.0
TEST_11872,10.0
TEST_11873,11.0
TEST_11874,8.0
TEST_11875,11.0
TEST_11876,10.0
TEST_11877,11.0
TEST_11878,10.0
TEST_11879,10.0
TEST_11880,1.0
TEST_11881,6.0
TEST_11882,15.0
TEST_11883,10.0
TEST_11884,9.0
TEST_11885,11.0
TEST_11886,14.0
TEST_11887,11.0
TEST_11888,10.0
TEST_11889,3.0
TEST_11890,10.0
TEST_11891,16.0
TEST_11892,2.0
TEST_11893,11.0
TEST_11894,10.0
TEST_11895,10.0
TEST_11896,10.0
TEST_11897,1.0
TEST_11898,9.0
TEST_11899,11.0
TEST_11900,11.0
TEST_11901,10.0
TEST_11902,5.0
TEST_11903,11.0
TEST_11904,11.0
TEST_11905,14.0
TEST_11906,11.0
TEST_11907,1.0
TEST_11908,13.0
TEST_11909,10.0
TEST_11910,9.0
TEST_11911,13.0
TEST_11912,14.0
TEST_11913,10.0
TEST_11914,11.0
TEST_11915,15.0
TEST_11916,11.0
TEST_11917,11.0
TEST_11918,15.0
TEST_11919,10.0
TEST_11920,3.0
TEST_11921,10.0
TEST_11922,11.0
TEST_11923,10.0
TEST_11924,10.0
TEST_11925,11.0
TEST_11926,2.0
TEST_11927,7.0
TEST_11928,1.0
TEST_11929,3.0
TEST_11930,8.0
TEST_11931,11.0
TEST_11932,11.0
TEST_11933,11.0
TEST_11934,10.0
TEST_11935,4.0
TEST_11936,10.0
TEST_11937,11.0
TEST_11938,11.0
TEST_11939,8.0
TEST_11940,10.0
TEST_11941,10.0
TEST_11942,14.0
TEST_11943,11.0
TEST_11944,10.0
TEST_11945,11.0
TEST_11946,9.0
TEST_11947,2.0
TEST_11948,10.0
TEST_11949,10.0
TEST_11950,11.0
TEST_11951,10.0
TEST_11952,10.0
TEST_11953,2.0
TEST_11954,3.0
TEST_11955,5.0
TEST_11956,10.0
TEST_11957,10.0
TEST_11958,10.0
TEST_11959,10.0
TEST_11960,15.0
TEST_11961,10.0
TEST_11962,11.0
TEST_11963,10.0
TEST_11964,17.0
TEST_11965,7.0
TEST_11966,10.0
TEST_11967,10.0
TEST_11968,11.0
TEST_11969,6.0
TEST_11970,2.0
TEST_11971,11.0
TEST_11972,12.0
TEST_11973,2.0
TEST_11974,22.0
TEST_11975,8.0
TEST_11976,10.0
TEST_11977,10.0
TEST_11978,10.0
TEST_11979,11.0
TEST_11980,11.0
TEST_11981,10.0
TEST_11982,4.0
TEST_11983,8.0
TEST_11984,6.0
TEST_11985,10.0
TEST_11986,11.0
TEST_11987,10.0
TEST_11988,8.0
TEST_11989,11.0
TEST_11990,9.0
TEST_11991,10.0
TEST_11992,10.0
TEST_11993,11.0
TEST_11994,8.0
TEST_11995,9.0
TEST_11996,11.0
TEST_11997,10.0
TEST_11998,9.0
TEST_11999,11.0
TEST_12000,10.0
TEST_12001,11.0
TEST_12002,11.0
TEST_12003,18.0
TEST_12004,1.0
TEST_12005,10.0
TEST_12006,8.0
TEST_12007,10.0
TEST_12008,10.0
TEST_12009,13.0
TEST_12010,10.0
TEST_12011,11.0
TEST_12012,10.0
TEST_12013,9.0
TEST_12014,10.0
TEST_12015,10.0
TEST_12016,11.0
TEST_12017,11.0
TEST_12018,8.0
TEST_12019,11.0
TEST_12020,9.0
TEST_12021,11.0
TEST_12022,5.0
TEST_12023,10.0
TEST_12024,10.0
TEST_12025,10.0
TEST_12026,12.0
TEST_12027,10.0
TEST_12028,10.0
TEST_12029,12.0
TEST_12030,10.0
TEST_12031,2.0
TEST_12032,10.0
TEST_12033,3.0
TEST_12034,9.0
TEST_12035,10.0
TEST_12036,8.0
TEST_12037,10.0
TEST_12038,10.0
TEST_12039,14.0
TEST_12040,12.0
TEST_12041,11.0
TEST_12042,12.0
TEST_12043,10.0
TEST_12044,15.0
TEST_12045,17.0
TEST_12046,10.0
TEST_12047,10.0
TEST_12048,10.0
TEST_12049,11.0
TEST_12050,11.0
TEST_12051,16.0
TEST_12052,10.0
TEST_12053,16.0
TEST_12054,8.0
TEST_12055,11.0
TEST_12056,2.0
TEST_12057,18.0
TEST_12058,10.0
TEST_12059,11.0
TEST_12060,11.0
TEST_12061,10.0
TEST_12062,13.0
TEST_12063,11.0
TEST_12064,21.0
TEST_12065,11.0
TEST_12066,13.0
TEST_12067,10.0
TEST_12068,12.0
TEST_12069,11.0
TEST_12070,10.0
TEST_12071,10.0
TEST_12072,10.0
TEST_12073,10.0
TEST_12074,11.0
TEST_12075,10.0
TEST_12076,10.0
TEST_12077,10.0
TEST_12078,14.0
TEST_12079,10.0
TEST_12080,10.0
TEST_12081,10.0
TEST_12082,4.0
TEST_12083,14.0
TEST_12084,1.0
TEST_12085,11.0
TEST_12086,3.0
TEST_12087,10.0
TEST_12088,8.0
TEST_12089,10.0
TEST_12090,10.0
TEST_12091,10.0
TEST_12092,10.0
TEST_12093,10.0
TEST_12094,10.0
TEST_12095,11.0
TEST_12096,10.0
TEST_12097,10.0
TEST_12098,10.0
TEST_12099,10.0
TEST_12100,10.0
TEST_12101,17.0
TEST_12102,10.0
TEST_12103,8.0
TEST_12104,10.0
TEST_12105,20.0
TEST_12106,10.0
TEST_12107,10.0
TEST_12108,11.0
TEST_12109,12.0
TEST_12110,12.0
TEST_12111,10.0
TEST_12112,10.0
TEST_12113,11.0
TEST_12114,10.0
TEST_12115,11.0
TEST_12116,8.0
TEST_12117,15.0
TEST_12118,10.0
TEST_12119,11.0
TEST_12120,10.0
TEST_12121,11.0
TEST_12122,10.0
TEST_12123,10.0
TEST_12124,14.0
TEST_12125,10.0
TEST_12126,20.0
TEST_12127,2.0
TEST_12128,10.0
TEST_12129,13.0
TEST_12130,10.0
TEST_12131,9.0
TEST_12132,10.0
TEST_12133,11.0
TEST_12134,11.0
TEST_12135,9.0
TEST_12136,8.0
TEST_12137,8.0
TEST_12138,8.0
TEST_12139,8.0
TEST_12140,10.0
TEST_12141,11.0
TEST_12142,11.0
TEST_12143,10.0
TEST_12144,11.0
TEST_12145,11.0
TEST_12146,10.0
TEST_12147,5.0
TEST_12148,10.0
TEST_12149,9.0
TEST_12150,11.0
TEST_12151,11.0
TEST_12152,5.0
TEST_12153,14.0
TEST_12154,12.0
TEST_12155,11.0
TEST_12156,10.0
TEST_12157,13.0
TEST_12158,6.0
TEST_12159,11.0
TEST_12160,11.0
TEST_12161,7.0
TEST_12162,9.0
TEST_12163,13.0
TEST_12164,7.0
TEST_12165,10.0
TEST_12166,10.0
TEST_12167,10.0
TEST_12168,14.0
TEST_12169,11.0
TEST_12170,10.0
TEST_12171,10.0
TEST_12172,10.0
TEST_12173,9.0
TEST_12174,11.0
TEST_12175,4.0
TEST_12176,12.0
TEST_12177,11.0
TEST_12178,10.0
TEST_12179,11.0
TEST_12180,15.0
TEST_12181,10.0
TEST_12182,10.0
TEST_12183,10.0
TEST_12184,1.0
TEST_12185,10.0
TEST_12186,11.0
TEST_12187,11.0
TEST_12188,11.0
TEST_12189,20.0
TEST_12190,8.0
TEST_12191,3.0
TEST_12192,10.0
TEST_12193,10.0
TEST_12194,11.0
TEST_12195,15.0
TEST_12196,7.0
TEST_12197,10.0
TEST_12198,10.0
TEST_12199,10.0
TEST_12200,11.0
TEST_12201,10.0
TEST_12202,10.0
TEST_12203,11.0
TEST_12204,9.0
TEST_12205,2.0
TEST_12206,10.0
TEST_12207,9.0
TEST_12208,1.0
TEST_12209,10.0
TEST_12210,21.0
TEST_12211,2.0
TEST_12212,2.0
TEST_12213,10.0
TEST_12214,2.0
TEST_12215,11.0
TEST_12216,10.0
TEST_12217,11.0
TEST_12218,2.0
TEST_12219,11.0
TEST_12220,10.0
TEST_12221,20.0
TEST_12222,15.0
TEST_12223,7.0
TEST_12224,10.0
TEST_12225,18.0
TEST_12226,5.0
TEST_12227,10.0
TEST_12228,11.0
TEST_12229,10.0
TEST_12230,11.0
TEST_12231,8.0
TEST_12232,11.0
TEST_12233,11.0
TEST_12234,9.0
TEST_12235,10.0
TEST_12236,11.0
TEST_12237,10.0
TEST_12238,10.0
TEST_12239,17.0
TEST_12240,2.0
TEST_12241,11.0
TEST_12242,11.0
TEST_12243,11.0
TEST_12244,11.0
TEST_12245,10.0
TEST_12246,10.0
TEST_12247,16.0
TEST_12248,11.0
TEST_12249,10.0
TEST_12250,13.0
TEST_12251,11.0
TEST_12252,10.0
TEST_12253,10.0
TEST_12254,11.0
TEST_12255,12.0
TEST_12256,11.0
TEST_12257,10.0
TEST_12258,9.0
TEST_12259,10.0
TEST_12260,8.0
TEST_12261,10.0
TEST_12262,19.0
TEST_12263,5.0
TEST_12264,10.0
TEST_12265,11.0
TEST_12266,10.0
TEST_12267,16.0
TEST_12268,10.0
TEST_12269,11.0
TEST_12270,11.0
TEST_12271,14.0
TEST_12272,11.0
TEST_12273,11.0
TEST_12274,11.0
TEST_12275,10.0
TEST_12276,4.0
TEST_12277,5.0
TEST_12278,9.0
TEST_12279,10.0
TEST_12280,11.0
TEST_12281,18.0
TEST_12282,5.0
TEST_12283,10.0
TEST_12284,9.0
TEST_12285,10.0
TEST_12286,9.0
TEST_12287,11.0
TEST_12288,13.0
TEST_12289,12.0
TEST_12290,10.0
TEST_12291,11.0
TEST_12292,10.0
TEST_12293,2.0
TEST_12294,10.0
TEST_12295,10.0
TEST_12296,8.0
TEST_12297,10.0
TEST_12298,2.0
TEST_12299,3.0
TEST_12300,10.0
TEST_12301,8.0
TEST_12302,17.0
TEST_12303,2.0
TEST_12304,11.0
TEST_12305,11.0
TEST_12306,10.0
TEST_12307,10.0
TEST_12308,11.0
TEST_12309,14.0
TEST_12310,10.0
TEST_12311,10.0
TEST_12312,11.0
TEST_12313,10.0
TEST_12314,11.0
TEST_12315,11.0
TEST_12316,5.0
TEST_12317,17.0
TEST_12318,10.0
TEST_12319,10.0
TEST_12320,7.0
TEST_12321,10.0
TEST_12322,12.0
TEST_12323,9.0
TEST_12324,12.0
TEST_12325,11.0
TEST_12326,10.0
TEST_12327,17.0
TEST_12328,9.0
TEST_12329,3.0
TEST_12330,10.0
TEST_12331,12.0
TEST_12332,20.0
TEST_12333,10.0
TEST_12334,3.0
TEST_12335,10.0
TEST_12336,12.0
TEST_12337,10.0
TEST_12338,11.0
TEST_12339,12.0
TEST_12340,11.0
TEST_12341,4.0
TEST_12342,11.0
TEST_12343,10.0
TEST_12344,11.0
TEST_12345,10.0
TEST_12346,10.0
TEST_12347,15.0
TEST_12348,12.0
TEST_12349,11.0
TEST_12350,7.0
TEST_12351,16.0
TEST_12352,10.0
TEST_12353,15.0
TEST_12354,6.0
TEST_12355,11.0
TEST_12356,9.0
TEST_12357,10.0
TEST_12358,10.0
TEST_12359,11.0
TEST_12360,10.0
TEST_12361,9.0
TEST_12362,10.0
TEST_12363,6.0
TEST_12364,11.0
TEST_12365,10.0
TEST_12366,10.0
TEST_12367,9.0
TEST_12368,10.0
TEST_12369,9.0
TEST_12370,1.0
TEST_12371,8.0
TEST_12372,10.0
TEST_12373,11.0
TEST_12374,8.0
TEST_12375,10.0
TEST_12376,4.0
TEST_12377,11.0
TEST_12378,11.0
TEST_12379,2.0
TEST_12380,5.0
TEST_12381,10.0
TEST_12382,11.0
TEST_12383,11.0
TEST_12384,3.0
TEST_12385,9.0
TEST_12386,18.0
TEST_12387,10.0
TEST_12388,10.0
TEST_12389,1.0
TEST_12390,11.0
TEST_12391,11.0
TEST_12392,10.0
TEST_12393,10.0
TEST_12394,14.0
TEST_12395,11.0
TEST_12396,12.0
TEST_12397,10.0
TEST_12398,10.0
TEST_12399,10.0
TEST_12400,11.0
TEST_12401,10.0
TEST_12402,10.0
TEST_12403,10.0
TEST_12404,10.0
TEST_12405,16.0
TEST_12406,6.0
TEST_12407,10.0
TEST_12408,14.0
TEST_12409,18.0
TEST_12410,9.0
TEST_12411,8.0
TEST_12412,10.0
TEST_12413,9.0
TEST_12414,18.0
TEST_12415,10.0
TEST_12416,13.0
TEST_12417,9.0
TEST_12418,10.0
TEST_12419,10.0
TEST_12420,2.0
TEST_12421,5.0
TEST_12422,17.0
TEST_12423,13.0
TEST_12424,13.0
TEST_12425,10.0
TEST_12426,11.0
TEST_12427,10.0
TEST_12428,11.0
TEST_12429,12.0
TEST_12430,12.0
TEST_12431,11.0
TEST_12432,11.0
TEST_12433,10.0
TEST_12434,11.0
TEST_12435,6.0
TEST_12436,10.0
TEST_12437,7.0
TEST_12438,11.0
TEST_12439,14.0
TEST_12440,11.0
TEST_12441,11.0
TEST_12442,11.0
TEST_12443,15.0
TEST_12444,10.0
TEST_12445,9.0
TEST_12446,2.0
TEST_12447,11.0
TEST_12448,10.0
TEST_12449,9.0
TEST_12450,8.0
TEST_12451,10.0
TEST_12452,10.0
TEST_12453,4.0
TEST_12454,10.0
TEST_12455,8.0
TEST_12456,11.0
TEST_12457,10.0
TEST_12458,11.0
TEST_12459,11.0
TEST_12460,8.0
TEST_12461,2.0
TEST_12462,11.0
TEST_12463,11.0
TEST_12464,10.0
TEST_12465,12.0
TEST_12466,11.0
TEST_12467,7.0
TEST_12468,10.0
TEST_12469,10.0
TEST_12470,3.0
TEST_12471,10.0
TEST_12472,11.0
TEST_12473,10.0
TEST_12474,11.0
TEST_12475,11.0
TEST_12476,11.0
TEST_12477,2.0
TEST_12478,12.0
TEST_12479,14.0
TEST_12480,10.0
TEST_12481,5.0
TEST_12482,6.0
TEST_12483,9.0
TEST_12484,11.0
TEST_12485,11.0
TEST_12486,11.0
TEST_12487,11.0
TEST_12488,11.0
TEST_12489,15.0
TEST_12490,9.0
TEST_12491,10.0
TEST_12492,2.0
TEST_12493,9.0
TEST_12494,8.0
TEST_12495,10.0
TEST_12496,11.0
TEST_12497,12.0
TEST_12498,11.0
TEST_12499,2.0
TEST_12500,11.0
TEST_12501,10.0
TEST_12502,9.0
TEST_12503,13.0
TEST_12504,1.0
TEST_12505,12.0
TEST_12506,10.0
TEST_12507,13.0
TEST_12508,10.0
TEST_12509,11.0
TEST_12510,12.0
TEST_12511,6.0
TEST_12512,6.0
TEST_12513,10.0
TEST_12514,11.0
TEST_12515,9.0
TEST_12516,10.0
TEST_12517,10.0
TEST_12518,3.0
TEST_12519,11.0
TEST_12520,11.0
TEST_12521,10.0
TEST_12522,10.0
TEST_12523,15.0
TEST_12524,10.0
TEST_12525,10.0
TEST_12526,1.0
TEST_12527,10.0
TEST_12528,10.0
TEST_12529,10.0
TEST_12530,10.0
TEST_12531,6.0
TEST_12532,10.0
TEST_12533,11.0
TEST_12534,10.0
TEST_12535,13.0
TEST_12536,10.0
TEST_12537,12.0
TEST_12538,11.0
TEST_12539,10.0
TEST_12540,12.0
TEST_12541,10.0
TEST_12542,11.0
TEST_12543,11.0
TEST_12544,10.0
TEST_12545,4.0
TEST_12546,11.0
TEST_12547,10.0
TEST_12548,10.0
TEST_12549,10.0
TEST_12550,11.0
TEST_12551,11.0
TEST_12552,11.0
TEST_12553,10.0
TEST_12554,11.0
TEST_12555,10.0
TEST_12556,10.0
TEST_12557,10.0
TEST_12558,12.0
TEST_12559,11.0
TEST_12560,11.0
TEST_12561,11.0
TEST_12562,10.0
TEST_12563,10.0
TEST_12564,11.0
TEST_12565,10.0
TEST_12566,10.0
TEST_12567,11.0
TEST_12568,11.0
TEST_12569,3.0
TEST_12570,11.0
TEST_12571,10.0
TEST_12572,3.0
TEST_12573,4.0
TEST_12574,11.0
TEST_12575,2.0
TEST_12576,14.0
TEST_12577,10.0
TEST_12578,16.0
TEST_12579,2.0
TEST_12580,10.0
TEST_12581,3.0
TEST_12582,11.0
TEST_12583,12.0
TEST_12584,10.0
TEST_12585,12.0
TEST_12586,10.0
TEST_12587,4.0
TEST_12588,11.0
TEST_12589,10.0
TEST_12590,10.0
TEST_12591,9.0
TEST_12592,8.0
TEST_12593,11.0
TEST_12594,11.0
TEST_12595,10.0
TEST_12596,11.0
TEST_12597,10.0
TEST_12598,11.0
TEST_12599,11.0
TEST_12600,10.0
TEST_12601,11.0
TEST_12602,11.0
TEST_12603,11.0
TEST_12604,7.0
TEST_12605,11.0
TEST_12606,9.0
TEST_12607,11.0
TEST_12608,11.0
TEST_12609,20.0
TEST_12610,11.0
TEST_12611,8.0
TEST_12612,10.0
TEST_12613,10.0
TEST_12614,11.0
TEST_12615,5.0
TEST_12616,10.0
TEST_12617,12.0
TEST_12618,10.0
TEST_12619,10.0
TEST_12620,12.0
TEST_12621,10.0
TEST_12622,3.0
TEST_12623,16.0
TEST_12624,16.0
TEST_12625,5.0
TEST_12626,5.0
TEST_12627,9.0
TEST_12628,11.0
TEST_12629,10.0
TEST_12630,2.0
TEST_12631,11.0
TEST_12632,2.0
TEST_12633,11.0
TEST_12634,10.0
TEST_12635,8.0
TEST_12636,11.0
TEST_12637,20.0
TEST_12638,11.0
TEST_12639,11.0
TEST_12640,11.0
TEST_12641,10.0
TEST_12642,10.0
TEST_12643,11.0
TEST_12644,10.0
TEST_12645,16.0
TEST_12646,8.0
TEST_12647,10.0
TEST_12648,18.0
TEST_12649,2.0
TEST_12650,10.0
TEST_12651,10.0
TEST_12652,11.0
TEST_12653,9.0
TEST_12654,10.0
TEST_12655,10.0
TEST_12656,11.0
TEST_12657,10.0
TEST_12658,10.0
TEST_12659,10.0
TEST_12660,13.0
TEST_12661,12.0
TEST_12662,11.0
TEST_12663,10.0
TEST_12664,11.0
TEST_12665,16.0
TEST_12666,11.0
TEST_12667,8.0
TEST_12668,11.0
TEST_12669,11.0
TEST_12670,6.0
TEST_12671,10.0
TEST_12672,10.0
TEST_12673,16.0
TEST_12674,11.0
TEST_12675,3.0
TEST_12676,10.0
TEST_12677,10.0
TEST_12678,10.0
TEST_12679,10.0
TEST_12680,10.0
TEST_12681,10.0
TEST_12682,11.0
TEST_12683,10.0
TEST_12684,8.0
TEST_12685,10.0
TEST_12686,19.0
TEST_12687,10.0
TEST_12688,16.0
TEST_12689,11.0
TEST_12690,10.0
TEST_12691,11.0
TEST_12692,15.0
TEST_12693,11.0
TEST_12694,9.0
TEST_12695,9.0
TEST_12696,20.0
TEST_12697,11.0
TEST_12698,7.0
TEST_12699,10.0
TEST_12700,10.0
TEST_12701,11.0
TEST_12702,10.0
TEST_12703,11.0
TEST_12704,10.0
TEST_12705,14.0
TEST_12706,2.0
TEST_12707,10.0
TEST_12708,7.0
TEST_12709,8.0
TEST_12710,11.0
TEST_12711,17.0
TEST_12712,12.0
TEST_12713,3.0
TEST_12714,3.0
TEST_12715,10.0
TEST_12716,10.0
TEST_12717,10.0
TEST_12718,3.0
TEST_12719,7.0
TEST_12720,7.0
TEST_12721,2.0
TEST_12722,11.0
TEST_12723,10.0
TEST_12724,10.0
TEST_12725,11.0
TEST_12726,10.0
TEST_12727,4.0
TEST_12728,10.0
TEST_12729,11.0
TEST_12730,8.0
TEST_12731,10.0
TEST_12732,10.0
TEST_12733,10.0
TEST_12734,11.0
TEST_12735,11.0
TEST_12736,11.0
TEST_12737,10.0
TEST_12738,10.0
TEST_12739,10.0
TEST_12740,10.0
TEST_12741,11.0
TEST_12742,5.0
TEST_12743,2.0
TEST_12744,10.0
TEST_12745,10.0
TEST_12746,10.0
TEST_12747,2.0
TEST_12748,12.0
TEST_12749,11.0
TEST_12750,9.0
TEST_12751,10.0
TEST_12752,4.0
TEST_12753,2.0
TEST_12754,10.0
TEST_12755,8.0
TEST_12756,10.0
TEST_12757,11.0
TEST_12758,11.0
TEST_12759,11.0
TEST_12760,10.0
TEST_12761,15.0
TEST_12762,16.0
TEST_12763,11.0
TEST_12764,2.0
TEST_12765,10.0
TEST_12766,11.0
TEST_12767,10.0
TEST_12768,13.0
TEST_12769,14.0
TEST_12770,10.0
TEST_12771,11.0
TEST_12772,7.0
TEST_12773,10.0
TEST_12774,10.0
TEST_12775,11.0
TEST_12776,11.0
TEST_12777,10.0
TEST_12778,10.0
TEST_12779,10.0
